gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,0,1,23,1,No_phone_service,No,Yes,No,No,Yes,Yes,No,Month_to_month,No,Credit_card_(automatic),111.6160169,148.6842163,0
0,1,0,1,16,0,No,DSL,No_internet_service,No,No,Yes,Yes,No,Month_to_month,No,Electronic_check,52.44325914,527.5639584,0
1,1,1,0,66,1,No,Fiber_optic,No_internet_service,No,No,No,No,No,Month_to_month,Yes,Credit_card_(automatic),90.85975178,4921.927328,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
1,0,1,1,35,0,No,No,No_internet_service,No_internet_service,No_internet_service,Yes,No,No,Two_year,Yes,Bank_transfer_(automatic),34.96620012,4600.164384,0
0,1,0,0,40,0,No_phone_service,DSL,No,No,No,No,No,No,Month_to_month,No,Credit_card_(automatic),31.75988752,1850.619019,0
1,1,1,1,70,0,No_phone_service,DSL,No,No,No,No,No_internet_service,No_internet_service,Month_to_month,Yes,Bank_transfer_(automatic),74.23077168,2176.494004,0
0,1,1,1,53,0,No,DSL,No_internet_service,No,No_internet_service,Yes,No,No,Month_to_month,No,Bank_transfer_(automatic),43.81758636,4950.329132,0
0,0,0,1,54,0,No,DSL,No,No,No_internet_service,No,No,No,Month_to_month,No,Credit_card_(automatic),117.6183722,2703.962886,0
1,0,1,0,61,1,No,DSL,No,No,No,No,No_internet_service,No_internet_service,Month_to_month,No,Credit_card_(automatic),30.71,2621.43,0
1,1,0,1,20,0,No,DSL,Yes,No_internet_service,No,No_internet_service,Yes,Yes,Two_year,Yes,Bank_transfer_(automatic),80.54491119,3086.76823,0
1,1,1,0,50,0,Yes,Fiber_optic,No,No,No_internet_service,No,No,No_internet_service,One_year,Yes,Credit_card_(automatic),91.36806239,294.4803387,0
1,1,0,0,17,1,Yes,No,Yes,No,No_internet_service,No,No_internet_service,No,One_year,No,Bank_transfer_(automatic),104.5927492,4546.981715,0
0,1,1,0,66,1,No_phone_service,No,No_internet_service,No_internet_service,No_internet_service,No,No,No,One_year,Yes,Bank_transfer_(automatic),91.57736983,1043.15119,0
1,0,0,1,61,0,No_phone_service,Fiber_optic,No,No,Yes,Yes,No,No,Month_to_month,Yes,Bank_transfer_(automatic),26.4604563,4422.551377,0
1,1,0,1,31,1,No_phone_service,DSL,No,No,No,No,No,No_internet_service,Two_year,No,Credit_card_(automatic),40.7593508,3713.762742,0
1,0,0,0,51,0,Yes,Fiber_optic,No,No,No,No,No_internet_service,No,Month_to_month,No,Bank_transfer_(automatic),103.5259611,2504.164103,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
1,0,0,1,4,1,No_phone_service,Fiber_optic,No,No_internet_service,No_internet_service,No,Yes,No,Month_to_month,No,Bank_transfer_(automatic),101.33,3172.5,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
0,0,1,0,71,1,No,DSL,No_internet_service,Yes,Yes,No,No,No,One_year,No,Bank_transfer_(automatic),97.6803886,682.5189937,0
1,0,1,0,31,0,Yes,Fiber_optic,No_internet_service,No_internet_service,No,No,No,No,Month_to_month,Yes,Credit_card_(automatic),87.69155194,4196.716966,0
0,1,1,0,18,1,Yes,DSL,No_internet_service,No,No,No,No,No,Month_to_month,No,Bank_transfer_(automatic),105.3563047,181.0577845,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
0,1,1,0,71,1,No,DSL,No,No_internet_service,No,No,No,No,One_year,No,Bank_transfer_(automatic),78.14830127,1823.563161,0
1,1,0,0,68,1,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No,One_year,Yes,Credit_card_(automatic),117.74,4994.6,0
0,1,1,1,11,1,No,No,No,No,No_internet_service,No_internet_service,Yes,No,Month_to_month,No,Bank_transfer_(automatic),39.18638747,4319.89519,0
1,0,1,0,26,0,No,Fiber_optic,No,No,No_internet_service,No,Yes,No_internet_service,Month_to_month,No,Bank_transfer_(automatic),62.10030632,1157.464058,1
1,0,1,0,22,1,No,DSL,No_internet_service,No,No,No_internet_service,No,No,Two_year,Yes,Bank_transfer_(automatic),103.3751085,4101.871397,0
1,1,0,1,71,1,No,No,No,Yes,No,No,No_internet_service,No,Month_to_month,No,Bank_transfer_(automatic),106.7779191,128.3275405,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
1,1,0,0,64,1,No,No,No_internet_service,No_internet_service,No,No,No_internet_service,No,Month_to_month,Yes,Bank_transfer_(automatic),118.48,1816.23,0
0,1,1,1,21,1,No_phone_service,DSL,No_internet_service,No,No_internet_service,No,No,No,Month_to_month,No,Credit_card_(automatic),58.43808179,4840.909824,0
0,1,0,1,37,0,Yes,Fiber_optic,No,Yes,No,No,No,Yes,One_year,Yes,Credit_card_(automatic),36.16,1476.87,0
0,1,1,0,54,0,No,Fiber_optic,No,No_internet_service,Yes,No,No,No,Month_to_month,No,Credit_card_(automatic),42.43861338,1862.259446,0
0,0,1,0,72,1,No_phone_service,DSL,No,No,No,No,No_internet_service,No,One_year,Yes,Bank_transfer_(automatic),59.62902204,3389.405266,0
0,0,0,1,54,0,No,No,No,No,No_internet_service,No,No,No_internet_service,Month_to_month,No,Credit_card_(automatic),114.9448644,2167.502017,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
0,1,1,0,68,1,No_phone_service,DSL,No,No,Yes,No,No_internet_service,No,Two_year,No,Credit_card_(automatic),42.96324371,377.9346683,0
0,0,0,0,61,0,No,Fiber_optic,Yes,No,No_internet_service,No,No_internet_service,Yes,Month_to_month,No,Electronic_check,57.28402768,2713.767661,0
1,0,1,1,50,1,No,DSL,No,No,No,No,No,No_internet_service,Month_to_month,Yes,Bank_transfer_(automatic),114.4181243,134.4642865,0
1,0,1,1,61,1,No,DSL,No,No,Yes,Yes,No_internet_service,No_internet_service,Month_to_month,Yes,Mailed_check,101.128238,4608.158377,0
1,0,0,1,20,0,No_phone_service,DSL,No,No,Yes,No_internet_service,No,No,Month_to_month,No,Bank_transfer_(automatic),94.57,3091.99,0
0,1,1,1,63,1,No_phone_service,DSL,No_internet_service,No,No_internet_service,Yes,No,Yes,Month_to_month,No,Bank_transfer_(automatic),104.9747954,3548.316435,0
1,1,1,1,56,1,No_phone_service,No,No,No_internet_service,No,No_internet_service,No,Yes,One_year,No,Credit_card_(automatic),38.05,4936.99,0
0,1,0,1,71,0,No,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Credit_card_(automatic),73.49019792,238.7560064,0
0,0,1,0,42,1,No,DSL,No,No,No,Yes,No,No,One_year,No,Bank_transfer_(automatic),28.53,2493.18,0
0,1,1,1,7,1,No,DSL,No,No,Yes,Yes,No,Yes,One_year,No,Bank_transfer_(automatic),82.54217032,670.0104065,0
0,1,0,1,46,0,No_phone_service,No,No,No,No_internet_service,No,No_internet_service,No,One_year,No,Credit_card_(automatic),108.2073138,3603.72574,0
1,0,1,1,52,1,No,DSL,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No,Month_to_month,No,Bank_transfer_(automatic),88.31877723,3672.212867,0
1,1,0,0,26,0,No,No,No,No_internet_service,No,No,Yes,Yes,Month_to_month,No,Bank_transfer_(automatic),62.69,4659.21,0
1,0,0,0,11,1,No,No,No,No,No,No,No_internet_service,No_internet_service,Two_year,No,Credit_card_(automatic),28.41835261,3308.156904,0
1,0,0,1,51,0,No,No,No,No_internet_service,No,No,No_internet_service,No,One_year,Yes,Electronic_check,72.88019675,831.9449727,0
1,1,0,1,8,1,No,Fiber_optic,No_internet_service,No_internet_service,No,No,No_internet_service,Yes,Month_to_month,No,Credit_card_(automatic),119.7805337,2266.013881,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
0,1,1,1,34,0,No,No,No_internet_service,No_internet_service,No,No,No,No,Month_to_month,No,Credit_card_(automatic),75.73,2304.23,0
1,0,0,1,71,0,No_phone_service,DSL,No_internet_service,No,No,No,No,No,Month_to_month,No,Bank_transfer_(automatic),22.17517533,4711.626232,0
0,0,1,1,39,1,No_phone_service,DSL,No,No_internet_service,No,No_internet_service,No_internet_service,No_internet_service,One_year,No,Electronic_check,116.7307749,1912.956323,0
1,0,1,0,57,1,No,Fiber_optic,No_internet_service,No,No,No_internet_service,No,No_internet_service,One_year,No,Bank_transfer_(automatic),91.92510241,3820.582412,0
1,1,1,1,64,1,No,DSL,No,No_internet_service,No,No,No,No,Month_to_month,No,Bank_transfer_(automatic),84.75642694,4373.249262,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
1,1,0,0,67,0,No,DSL,No,No,No_internet_service,No_internet_service,Yes,No,Month_to_month,No,Bank_transfer_(automatic),111.8315656,4113.162483,0
0,1,0,1,34,1,No,DSL,No,No_internet_service,No,No,No,Yes,One_year,No,Electronic_check,33.84945299,1572.397299,0
0,1,1,1,21,0,No,DSL,No_internet_service,No,No,No,No,No,One_year,Yes,Bank_transfer_(automatic),69.3216954,3491.607173,0
0,0,1,0,14,0,No,DSL,Yes,No,Yes,No,No,Yes,One_year,No,Bank_transfer_(automatic),34.86200925,4497.136363,0
0,1,1,0,25,1,No,DSL,No,No,No_internet_service,No,No,No,Month_to_month,No,Bank_transfer_(automatic),23.55919352,3049.136987,0
1,0,0,0,25,1,No_phone_service,DSL,No,No,No_internet_service,No,Yes,No,One_year,No,Bank_transfer_(automatic),29.78365755,4703.278506,0
0,1,1,1,69,1,No,No,No_internet_service,No,No,No,No,No_internet_service,One_year,No,Bank_transfer_(automatic),115.2748232,3010.352176,0
0,0,1,1,26,1,No,DSL,No,No,No_internet_service,No_internet_service,No,No,Month_to_month,No,Mailed_check,30.97,3976.77,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
0,0,0,0,18,0,No,Fiber_optic,No_internet_service,No_internet_service,No,No,No_internet_service,No,Month_to_month,No,Electronic_check,75.45635273,3149.233842,0
0,0,0,0,53,1,Yes,No,No_internet_service,Yes,No,No,No,No_internet_service,Two_year,No,Credit_card_(automatic),117.5082195,2283.672489,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
1,0,1,1,24,0,No,DSL,No_internet_service,Yes,No,No,No_internet_service,Yes,Month_to_month,No,Bank_transfer_(automatic),20.27309025,669.906066,0
1,1,1,0,48,1,No_phone_service,DSL,No_internet_service,No_internet_service,No,Yes,No_internet_service,No,One_year,No,Electronic_check,27.85585117,2963.060883,0
1,1,0,0,53,1,No,Fiber_optic,No,No,No,No,No,No,One_year,No,Credit_card_(automatic),82.18294248,4835.402637,0
1,0,0,0,28,0,No,DSL,No,No_internet_service,No,No,No,No,Month_to_month,No,Bank_transfer_(automatic),60.57875732,771.3567644,0
0,1,0,1,5,0,No,DSL,No,No_internet_service,No,No,No,No_internet_service,Month_to_month,No,Bank_transfer_(automatic),37.34,3554.24,0
1,1,0,0,38,0,No_phone_service,Fiber_optic,No,No,No,Yes,No,No,Two_year,No,Bank_transfer_(automatic),27.83497257,2559.941908,0
0,0,0,0,71,0,No,DSL,No,No,No,No,No,No,Month_to_month,No,Bank_transfer_(automatic),112.1056051,1181.390094,0
0,0,1,0,48,1,No,DSL,No_internet_service,No,No_internet_service,No,No,No_internet_service,Month_to_month,No,Credit_card_(automatic),21.86076932,2520.151568,0
0,1,0,0,62,0,No,DSL,No,No_internet_service,No,No,No,No,Month_to_month,No,Electronic_check,66.61688174,1950.32156,0
1,1,1,0,38,0,No,Fiber_optic,No,Yes,No,No,No_internet_service,No,Month_to_month,No,Bank_transfer_(automatic),39.73,2276.39,0
0,0,0,1,39,0,No,DSL,No,No,No,Yes,No,No,Month_to_month,Yes,Bank_transfer_(automatic),77.77386558,2862.608289,0
1,1,1,1,28,1,No_phone_service,DSL,No,No,No_internet_service,No,Yes,No,Month_to_month,No,Bank_transfer_(automatic),112.1172534,4194.1397,0
0,0,0,0,67,0,No,DSL,Yes,No,No,No_internet_service,No,No_internet_service,Month_to_month,No,Bank_transfer_(automatic),106.7608864,298.5324434,0
0,0,0,0,9,1,No_phone_service,DSL,No,No,No_internet_service,No,No,No,Two_year,No,Bank_transfer_(automatic),37.94960465,368.7824111,0
0,1,1,1,62,1,No,DSL,Yes,No,Yes,No,No,No,Month_to_month,No,Bank_transfer_(automatic),109.14,3232.54,0
0,0,0,1,28,0,Yes,DSL,No,No_internet_service,No,No,No,No,One_year,No,Bank_transfer_(automatic),94.15,4025.21,0
1,1,0,1,64,0,No,Fiber_optic,No,No,No,No_internet_service,No,No_internet_service,Month_to_month,No,Bank_transfer_(automatic),37.15534912,1935.488465,0
1,1,1,1,9,1,No_phone_service,DSL,No,Yes,Yes,No_internet_service,Yes,No_internet_service,Two_year,No,Bank_transfer_(automatic),115.1034794,2555.315302,0
0,1,0,0,23,1,No,DSL,No,No,No,No,No_internet_service,Yes,Month_to_month,Yes,Bank_transfer_(automatic),59.26306577,4075.88944,0
1,0,1,1,34,0,Yes,No,No,No,Yes,Yes,No,No_internet_service,Month_to_month,No,Electronic_check,97.54,370.21,0
1,1,0,0,18,1,No_phone_service,Fiber_optic,No,Yes,No,No_internet_service,Yes,Yes,Month_to_month,Yes,Bank_transfer_(automatic),99.27102417,4821.143708,0
0,0,1,0,37,1,Yes,DSL,No,No,No,No,No,No,Month_to_month,No,Bank_transfer_(automatic),64.32,1162.75,0
1,1,0,0,1,1,No_phone_service,DSL,No_internet_service,No,No,No,No,No,Month_to_month,Yes,Credit_card_(automatic),114.6780123,4380.92275,1
1,0,0,0,39,1,No,No,Yes,No,No,No_internet_service,Yes,No,One_year,No,Credit_card_(automatic),20.63,3314.17,0
0,1,1,0,67,0,No,DSL,No,No_internet_service,No,No,No,No_internet_service,Month_to_month,Yes,Credit_card_(automatic),75.42,3093.55,0
1,1,1,1,6,0,No,DSL,No_internet_service,No,No,No_internet_service,No,No,Month_to_month,No,Credit_card_(automatic),25.70161564,1171.689581,0
0,0,1,1,23,0,No,DSL,Yes,No,No,Yes,No_internet_service,No,Month_to_month,No,Bank_transfer_(automatic),118.57439,4830.742791,0
0,0,1,1,20,1,No,DSL,No,No,No,No,No,No,Month_to_month,Yes,Bank_transfer_(automatic),35.11,1250.69,0
0,0,0,1,61,0,No,Fiber_optic,No,Yes,No_internet_service,No,No,No,Month_to_month,No,Bank_transfer_(automatic),80.94862636,1369.91989,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
1,0,0,0,53,1,No,No,No,No_internet_service,Yes,No,No,No,Month_to_month,No,Bank_transfer_(automatic),25.23972707,3771.278791,0
1,0,0,1,56,0,No,DSL,No_internet_service,No,No,No,No,No,Month_to_month,No,Electronic_check,112.9031487,2956.319822,0
0,1,0,0,40,1,No_phone_service,DSL,No,No,No,No_internet_service,No,Yes,Month_to_month,Yes,Electronic_check,39.68005912,692.2537919,0
0,0,0,1,42,1,No,No,Yes,No,No,No,No_internet_service,No,Month_to_month,No,Credit_card_(automatic),65.28414923,454.6602018,0
1,1,0,1,65,0,No,No,No,No_internet_service,No,No_internet_service,No,No,One_year,No,Bank_transfer_(automatic),100.1842945,4852.972361,0
0,0,1,1,28,1,No,DSL,No,No,No,No,No,No,One_year,No,Bank_transfer_(automatic),57.6187474,4816.448121,0
0,0,1,1,47,1,No,Fiber_optic,No,No_internet_service,No,No,No,Yes,Month_to_month,No,Bank_transfer_(automatic),78.62310454,510.4010908,0
1,1,0,0,4,0,No,DSL,Yes,No,No,No,No_internet_service,No,Month_to_month,No,Credit_card_(automatic),108.7418832,4277.705633,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
0,0,0,1,23,1,No,DSL,No,No,No,No,Yes,No_internet_service,Month_to_month,Yes,Bank_transfer_(automatic),29.29567442,3879.187148,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
1,0,1,0,66,1,No,Fiber_optic,No,No_internet_service,No_internet_service,No,No,No,Month_to_month,No,Bank_transfer_(automatic),104.4603932,2998.223672,0
1,0,1,0,17,1,No,Fiber_optic,No,No,No_internet_service,No,No_internet_service,No_internet_service,Month_to_month,No,Bank_transfer_(automatic),117.5105015,2736.462911,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
1,1,1,1,32,0,Yes,DSL,No,No_internet_service,No,No,No_internet_service,No,One_year,No,Bank_transfer_(automatic),110.2941902,4762.449222,0
1,1,0,0,39,1,Yes,DSL,No,No,No,No,No,No_internet_service,Two_year,No,Electronic_check,70.23095963,4027.432022,0
1,0,1,0,23,1,No_phone_service,DSL,No,No,No_internet_service,No_internet_service,No,No,Month_to_month,Yes,Bank_transfer_(automatic),95.9675498,1495.576077,0
1,0,1,0,40,0,No_phone_service,DSL,Yes,No_internet_service,No,No,No,No_internet_service,Month_to_month,Yes,Bank_transfer_(automatic),91.93211675,2749.073087,0
0,0,1,0,64,1,No,No,No_internet_service,No_internet_service,No_internet_service,No,Yes,No,Month_to_month,No,Credit_card_(automatic),33.9464868,860.7740049,0
0,1,1,1,13,0,Yes,No,No,No,No,No_internet_service,No_internet_service,No,Month_to_month,No,Electronic_check,117.1301421,4563.296658,0
0,0,1,1,36,1,No,DSL,No_internet_service,No,Yes,No,No,Yes,Month_to_month,Yes,Bank_transfer_(automatic),117.576716,1796.248859,0
1,1,1,1,11,0,No,DSL,No,Yes,No,No,No,No,Month_to_month,Yes,Credit_card_(automatic),44.14070421,2564.986963,0
0,0,1,1,52,0,No,DSL,No,No_internet_service,No_internet_service,No,No_internet_service,No,Month_to_month,No,Bank_transfer_(automatic),83.51234552,2872.234415,0
0,0,0,1,1,0,No_phone_service,DSL,No,No,No,No,No,No,Month_to_month,No,Bank_transfer_(automatic),84.83137145,518.6520545,0
1,0,1,1,23,1,No,DSL,Yes,No,Yes,No,No,No,Month_to_month,Yes,Bank_transfer_(automatic),74.83562158,2133.260165,0
1,1,0,0,54,1,No,DSL,No,No,No_internet_service,No,No,No_internet_service,Two_year,Yes,Electronic_check,56.05164679,283.246139,0
0,1,0,0,23,1,No,DSL,No,No,No,No_internet_service,No,No_internet_service,One_year,No,Credit_card_(automatic),109.3229704,964.4712851,0
1,0,1,0,50,0,Yes,DSL,No,No_internet_service,No,No,No,Yes,One_year,No,Bank_transfer_(automatic),41.74,2380.72,0
0,1,0,0,68,1,No_phone_service,DSL,No,Yes,No,No,No_internet_service,No_internet_service,Month_to_month,No,Bank_transfer_(automatic),103.7443771,4363.04239,0
1,1,0,0,66,0,No,DSL,No,No_internet_service,No_internet_service,No_internet_service,No,No,Month_to_month,No,Bank_transfer_(automatic),32.56090929,1997.862316,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
1,1,1,0,18,0,No,DSL,No,Yes,No_internet_service,No_internet_service,No,No,Month_to_month,Yes,Bank_transfer_(automatic),56.4222595,4216.332133,0
0,1,1,1,1,1,No,DSL,No,No_internet_service,No,No_internet_service,No,Yes,Month_to_month,No,Electronic_check,37.39,4283.13,0
1,1,1,1,48,0,No,DSL,No,No,No,No,No,No_internet_service,Month_to_month,No,Bank_transfer_(automatic),29.10842913,1960.48613,0
1,1,1,1,57,0,No,DSL,No_internet_service,No,No,No,No_internet_service,No,Two_year,No,Bank_transfer_(automatic),89.39053232,1809.758012,0
0,0,1,1,35,0,No,Fiber_optic,No,No,No_internet_service,No,No_internet_service,Yes,Month_to_month,No,Credit_card_(automatic),72.50306007,4887.451716,0
1,1,0,0,20,1,No,DSL,No,Yes,No,Yes,No,Yes,Month_to_month,No,Bank_transfer_(automatic),20.92,1539.6,0
0,0,1,0,24,0,No_phone_service,DSL,No,No_internet_service,No_internet_service,No,Yes,No,One_year,No,Bank_transfer_(automatic),75.29456966,3183.797113,0
1,0,0,0,31,1,No_phone_service,Fiber_optic,No_internet_service,No,No,No_internet_service,No,No_internet_service,Month_to_month,Yes,Electronic_check,27.35176478,4537.157014,1
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
0,1,1,0,64,0,No,DSL,No,No,No,No,No_internet_service,No,Month_to_month,Yes,Bank_transfer_(automatic),31.3397345,1824.722054,0
0,0,1,1,23,0,No_phone_service,Fiber_optic,No_internet_service,Yes,No,No_internet_service,No,No,Month_to_month,No,Electronic_check,51.52485542,928.3918794,0
1,0,0,0,38,0,No,DSL,No,No_internet_service,No,No_internet_service,No,No,Month_to_month,No,Mailed_check,60.04,1667.93,0
0,0,0,0,54,0,Yes,DSL,No,No,Yes,No,No,No_internet_service,Month_to_month,No,Bank_transfer_(automatic),95.87033099,2354.487386,0
0,1,0,0,38,0,No,Fiber_optic,No,No,No,Yes,No_internet_service,No_internet_service,Month_to_month,No,Mailed_check,55.81157964,842.3961193,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
1,1,0,0,27,1,No,No,Yes,Yes,Yes,Yes,No_internet_service,No,Two_year,No,Electronic_check,49.31428243,2025.340856,0
1,1,0,1,64,0,No,DSL,No,No,No_internet_service,No,No,No,One_year,Yes,Bank_transfer_(automatic),117.179589,890.7237747,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
1,0,0,1,24,0,No_phone_service,Fiber_optic,Yes,No_internet_service,Yes,No,No,No_internet_service,Month_to_month,No,Bank_transfer_(automatic),61.88,2425.53,0
0,1,0,0,51,1,No,DSL,Yes,No_internet_service,No,Yes,No_internet_service,No_internet_service,Month_to_month,No,Credit_card_(automatic),114.3862767,4737.814263,0
1,0,1,0,49,0,No_phone_service,Fiber_optic,No_internet_service,No,No,No,No,No,One_year,No,Electronic_check,66.57074648,142.6660351,0
0,0,1,1,58,0,No_phone_service,DSL,No,No,Yes,No,Yes,No_internet_service,One_year,No,Bank_transfer_(automatic),109.99,2871.17,0
0,0,1,1,37,1,Yes,DSL,No_internet_service,No_internet_service,No,No_internet_service,No_internet_service,No,One_year,No,Bank_transfer_(automatic),72.97165348,3123.968355,0
0,0,1,0,54,1,No,DSL,No_internet_service,No,No,No,Yes,No,One_year,No,Electronic_check,24.94713466,3332.915057,0
1,1,0,0,44,0,No,DSL,No_internet_service,Yes,No,No_internet_service,No,No,One_year,No,Bank_transfer_(automatic),80.07012366,4429.244881,0
1,1,0,0,58,0,No_phone_service,DSL,No,No_internet_service,No,No,Yes,No,Month_to_month,No,Credit_card_(automatic),92.3254559,1947.721478,0
0,1,0,1,6,0,Yes,DSL,No,No_internet_service,No,Yes,No,No,Month_to_month,No,Credit_card_(automatic),52.87882746,1721.831967,0
1,1,0,0,50,0,No,Fiber_optic,No_internet_service,No,Yes,No,No_internet_service,Yes,Month_to_month,No,Bank_transfer_(automatic),60.27,3241.18,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
1,1,0,1,70,1,No,Fiber_optic,Yes,No_internet_service,Yes,No_internet_service,No_internet_service,No,Month_to_month,No,Bank_transfer_(automatic),75.21076557,3872.925402,0
0,1,0,1,14,1,No,DSL,No_internet_service,No,No,No_internet_service,No,No,Month_to_month,No,Bank_transfer_(automatic),91.46751955,727.2008713,0
1,1,0,0,49,0,No,DSL,No,No_internet_service,No,No,No,No,One_year,Yes,Bank_transfer_(automatic),42.97248172,2910.505157,0
0,1,1,0,15,1,No,DSL,No_internet_service,No,No,No,No,Yes,Month_to_month,No,Electronic_check,65.7763483,3110.822438,0
1,0,0,1,51,0,No_phone_service,DSL,No,No_internet_service,No_internet_service,No,No,No_internet_service,One_year,Yes,Bank_transfer_(automatic),85.95,2944.68,0
0,1,1,1,70,0,No_phone_service,DSL,No,No,No,No,Yes,No_internet_service,One_year,No,Bank_transfer_(automatic),47.95,1620.53,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
1,1,1,0,17,0,No,DSL,No_internet_service,No_internet_service,No,No,No,No,Month_to_month,No,Credit_card_(automatic),28.9052372,2733.503848,0
0,1,1,0,41,1,No_phone_service,DSL,No_internet_service,No,No,No,No,No,One_year,No,Credit_card_(automatic),98.20393336,2707.273736,0
0,0,1,0,67,1,No,DSL,No,No,No,No_internet_service,No_internet_service,No,Month_to_month,Yes,Credit_card_(automatic),107.7043774,4921.433265,0
1,0,0,1,60,0,No_phone_service,No,No,No,No_internet_service,No,No,No_internet_service,One_year,Yes,Bank_transfer_(automatic),31.70706611,3561.670096,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
0,0,1,1,28,0,No,DSL,No_internet_service,No,No,No,No,No,Month_to_month,No,Bank_transfer_(automatic),32.06,315.62,0
0,1,1,0,67,1,No,DSL,No,No_internet_service,No_internet_service,Yes,No,Yes,Month_to_month,No,Mailed_check,42.3501209,969.8480667,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
0,1,1,1,40,0,No,DSL,No,No,No,No,No,No,One_year,Yes,Bank_transfer_(automatic),111.58,1891.75,0
0,1,0,1,67,0,No,DSL,No,No,No_internet_service,No,No,No,Month_to_month,No,Bank_transfer_(automatic),101.35,3509.93,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
0,1,1,1,35,0,No,No,No_internet_service,Yes,No_internet_service,No_internet_service,No,No_internet_service,Two_year,No,Bank_transfer_(automatic),46.03157621,1368.561793,0
0,0,0,0,8,0,No,No,No,No_internet_service,No_internet_service,No,No_internet_service,Yes,Month_to_month,Yes,Bank_transfer_(automatic),78.61416288,1859.61035,0
0,1,1,1,72,0,No_phone_service,Fiber_optic,No,No,No,Yes,No_internet_service,No,Month_to_month,No,Credit_card_(automatic),82.32633986,4620.750496,0
0,0,1,1,60,0,No,DSL,No,No_internet_service,No,No,No_internet_service,No_internet_service,One_year,No,Bank_transfer_(automatic),40.4,1464.55,0
0,1,1,1,8,1,No,DSL,No,No,No,No_internet_service,No,No,Month_to_month,Yes,Electronic_check,29.60639929,2385.67911,0
